Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
2.572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.588,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.596,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.650,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.667,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.677,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.686,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.696,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.705,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.716,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.736,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.744,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.755,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.774,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.807,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.838,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.857,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.916,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.924,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.931,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.940,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.947,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.956,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.974,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.035,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
