Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
2.229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.238,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.255,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.264,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.273,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.285,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.295,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.310,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.318,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.328,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.357,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.370,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.377,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.384,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.391,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.398,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.405,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.413,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.421,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.428,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.436,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.451,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.477,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.518,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.527,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.546,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.554,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.563,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.581,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.606,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.645,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.652,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.678,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.687,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.695,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.703,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.725,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.734,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.757,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.764,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.777,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.798,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.806,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.836,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.846,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.853,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.874,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.880,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.886,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.896,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.905,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.931,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.946,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.954,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.988,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
