time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
7.3616,,,,,,,,,1920,1080,0
7.3856,,,,,,,,,1920,1080,0
7.4089,,,,,,,,,1920,1080,0
7.4342,,,,,,,,,1920,1080,0
7.4599,,,,,,,,,1920,1080,0
7.4842,,,,,,,,,1920,1080,0
7.5078,,,,,,,,,1920,1080,0
7.5308,,,,,,,,,1920,1080,0
7.5536,,,,,,,,,1920,1080,0
7.5767,,,,,,,,,1920,1080,0
7.5999,,,,,,,,,1920,1080,0
7.6213,,,,,,,,,1920,1080,0
7.6446,,,,,,,,,1920,1080,0
7.6664,,,,,,,,,1920,1080,0
7.6871,,,,,,,,,1920,1080,0
7.7088,,,,,,,,,1920,1080,0
7.7315,,,,,,,,,1920,1080,0
7.7532,,,,,,,,,1920,1080,0
7.7739,,,,,,,,,1920,1080,0
7.7961,,,,,,,,,1920,1080,0
7.8185,,,,,,,,,1920,1080,0
7.8431,,,,,,,,,1920,1080,0
7.8649,,,,,,,,,1920,1080,0
7.8866,,,,,,,,,1920,1080,0
7.9127,,,,,,,,,1920,1080,0
7.9332,,,,,,,,,1920,1080,0
7.9539,,,,,,,,,1920,1080,0
7.9767,,,,,,,,,1920,1080,0
7.9985,,,,,,,,,1920,1080,0
8.0213,,,,,,,,,1920,1080,0
8.0436,,,,,,,,,1920,1080,0
8.0684,,,,,,,,,1920,1080,0
8.0899,,,,,,,,,1920,1080,0
8.1114,,,,,,,,,1920,1080,0
8.1333,,,,,,,,,1920,1080,0
8.1584,,,,,,,,,1920,1080,0
8.1826,,,,,,,,,1920,1080,0
8.2070,,,,,,,,,1920,1080,0
8.2310,,,,,,,,,1920,1080,0
8.2558,,,,,,,,,1920,1080,0
8.2785,,,,,,,,,1920,1080,0
8.3032,,,,,,,,,1920,1080,0
8.3255,,,,,,,,,1920,1080,0
8.3480,,,,,,,,,1920,1080,0
8.3725,,,,,,,,,1920,1080,0
8.3973,,,,,,,,,1920,1080,0
8.4197,,,,,,,,,1920,1080,0
8.4442,,,,,,,,,1920,1080,0
8.4683,,,,,,,,,1920,1080,0
8.4939,,,,,,,,,1920,1080,0
8.5192,,,,,,,,,1920,1080,0
8.5426,,,,,,,,,1920,1080,0
8.5667,,,,,,,,,1920,1080,0
8.5901,,,,,,,,,1920,1080,0
8.6165,,,,,,,,,1920,1080,0
8.6405,,,,,,,,,1920,1080,0
8.6666,,,,,,,,,1920,1080,0
8.6906,,,,,,,,,1920,1080,0
8.7143,,,,,,,,,1920,1080,0
8.7404,,,,,,,,,1920,1080,0
8.7698,,,,,,,,,1920,1080,0
8.8019,,,,,,,,,1920,1080,0
8.8222,,,,,,,,,1920,1080,0
8.8452,,,,,,,,,1920,1080,0
8.8685,,,,,,,,,1920,1080,0
8.8902,,,,,,,,,1920,1080,0
8.9128,,,,,,,,,1920,1080,0
8.9350,,,,,,,,,1920,1080,0
8.9594,,,,,,,,,1920,1080,0
8.9820,,,,,,,,,1920,1080,0
9.0035,,,,,,,,,1920,1080,0
9.0250,,,,,,,,,1920,1080,0
9.0468,,,,,,,,,1920,1080,0
9.0691,,,,,,,,,1920,1080,0
9.0971,,,,,,,,,1920,1080,0
9.1195,,,,,,,,,1920,1080,0
9.1447,,,,,,,,,1920,1080,0
9.1656,,,,,,,,,1920,1080,0
9.1911,,,,,,,,,1920,1080,0
9.2164,,,,,,,,,1920,1080,0
9.2413,,,,,,,,,1920,1080,0
9.2623,,,,,,,,,1920,1080,0
9.2864,,,,,,,,,1920,1080,0
9.3077,,,,,,,,,1920,1080,0
9.3311,,,,,,,,,1920,1080,0
9.3525,,,,,,,,,1920,1080,0
9.3746,,,,,,,,,1920,1080,0
9.3973,,,,,,,,,1920,1080,0
9.4179,,,,,,,,,1920,1080,0
9.4414,,,,,,,,,1920,1080,0
9.4649,,,,,,,,,1920,1080,0
9.4854,,,,,,,,,1920,1080,0
9.5063,,,,,,,,,1920,1080,0
9.5275,,,,,,,,,1920,1080,0
9.5501,,,,,,,,,1920,1080,0
9.5725,,,,,,,,,1920,1080,0
9.5961,,,,,,,,,1920,1080,0
9.6162,,,,,,,,,1920,1080,0
