time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
5.1679,1557.45,921.89,1194.89,316.22,0.622339,0.707200,1194.89,763.78,1920,1080,1
5.1884,1557.45,921.89,1194.89,316.22,0.622339,0.707200,1194.89,763.78,1920,1080,1
5.2125,1558.54,922.52,1197.08,314.96,0.623480,0.708369,1197.08,765.04,1920,1080,1
5.2353,1559.24,922.80,1198.49,314.39,0.624212,0.708895,1198.49,765.61,1920,1080,1
5.2574,1559.77,922.41,1199.54,315.17,0.624760,0.708173,1199.54,764.83,1920,1080,1
5.2814,1559.77,922.41,1199.54,315.17,0.624760,0.708173,1199.54,764.83,1920,1080,1
5.3022,1561.50,920.22,1203.01,319.56,0.626566,0.704114,1203.01,760.44,1920,1080,1
5.3245,1563.09,918.24,1206.18,323.52,0.628221,0.700443,1206.18,756.48,1920,1080,1
5.3462,1564.27,916.70,1208.53,326.61,0.629443,0.697587,1208.53,753.39,1920,1080,1
5.3701,1564.27,916.70,1208.53,326.61,0.629443,0.697587,1208.53,753.39,1920,1080,1
5.3938,1565.38,915.09,1210.76,329.82,0.630602,0.694616,1210.76,750.18,1920,1080,1
5.4162,1566.75,913.07,1213.50,333.87,0.632030,0.690864,1213.50,746.13,1920,1080,1
5.4426,1568.13,911.28,1216.27,337.45,0.633472,0.687549,1216.27,742.55,1920,1080,1
5.4647,1568.13,911.28,1216.27,337.45,0.633472,0.687549,1216.27,742.55,1920,1080,1
5.4864,1568.98,910.09,1217.95,339.82,0.634350,0.685350,1217.95,740.18,1920,1080,1
5.5100,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.5320,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.5524,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.5726,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.5958,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.6166,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.6388,1568.93,907.99,1217.85,344.03,0.634298,0.681455,1217.85,735.97,1920,1080,1
5.6610,1509.26,788.84,1098.52,582.33,0.572146,0.460807,1098.52,497.67,1920,1080,1
5.6831,1524.02,797.26,1128.04,565.49,0.587521,0.476399,1128.04,514.51,1920,1080,1
5.7042,1524.02,797.26,1128.04,565.49,0.587521,0.476399,1128.04,514.51,1920,1080,1
5.7254,1533.83,803.75,1147.65,552.50,0.597735,0.488429,1147.65,527.50,1920,1080,1
5.7465,1541.31,817.64,1162.62,524.72,0.605531,0.514145,1162.62,555.28,1920,1080,1
5.7693,1548.39,835.44,1176.78,489.12,0.612908,0.547109,1176.78,590.88,1920,1080,1
5.7926,1548.39,835.44,1176.78,489.12,0.612908,0.547109,1176.78,590.88,1920,1080,1
5.8147,1555.39,852.91,1190.78,454.17,0.620199,0.579468,1190.78,625.83,1920,1080,1
5.8372,1561.91,868.44,1203.81,423.11,0.626986,0.608231,1203.81,656.89,1920,1080,1
5.8586,1566.21,876.25,1212.42,407.50,0.631466,0.622689,1212.42,672.50,1920,1080,1
5.8797,1566.21,876.25,1212.42,407.50,0.631466,0.622689,1212.42,672.50,1920,1080,1
5.9013,1569.03,880.91,1218.05,398.19,0.634403,0.631306,1218.05,681.81,1920,1080,1
5.9214,1569.45,885.44,1218.89,389.12,0.634840,0.639701,1218.89,690.88,1920,1080,1
5.9448,1569.45,885.44,1218.89,389.12,0.634840,0.639701,1218.89,690.88,1920,1080,1
5.9662,1569.91,888.08,1219.82,383.84,0.635321,0.644595,1219.82,696.16,1920,1080,1
5.9905,1570.75,890.32,1221.49,379.35,0.636192,0.648748,1221.49,700.65,1920,1080,1
6.0110,1571.25,891.28,1222.50,377.44,0.636720,0.650518,1222.50,702.56,1920,1080,1
