time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
6.5746,,,,,,,,,1920,1080,0
6.5983,,,,,,,,,1920,1080,0
6.6215,,,,,,,,,1920,1080,0
6.6475,,,,,,,,,1920,1080,0
6.6708,,,,,,,,,1920,1080,0
6.6946,,,,,,,,,1920,1080,0
6.7179,,,,,,,,,1920,1080,0
6.7399,,,,,,,,,1920,1080,0
6.7658,,,,,,,,,1920,1080,0
6.7872,,,,,,,,,1920,1080,0
6.8108,,,,,,,,,1920,1080,0
6.8338,,,,,,,,,1920,1080,0
6.8549,,,,,,,,,1920,1080,0
6.8756,,,,,,,,,1920,1080,0
6.8971,,,,,,,,,1920,1080,0
6.9203,,,,,,,,,1920,1080,0
6.9456,,,,,,,,,1920,1080,0
6.9680,,,,,,,,,1920,1080,0
6.9894,,,,,,,,,1920,1080,0
7.0146,,,,,,,,,1920,1080,0
7.0367,,,,,,,,,1920,1080,0
7.0591,,,,,,,,,1920,1080,0
7.0794,,,,,,,,,1920,1080,0
7.1019,,,,,,,,,1920,1080,0
7.1235,,,,,,,,,1920,1080,0
7.1468,,,,,,,,,1920,1080,0
7.1687,,,,,,,,,1920,1080,0
7.1912,,,,,,,,,1920,1080,0
7.2129,,,,,,,,,1920,1080,0
7.2346,,,,,,,,,1920,1080,0
7.2564,,,,,,,,,1920,1080,0
7.2768,,,,,,,,,1920,1080,0
7.2984,,,,,,,,,1920,1080,0
7.3193,,,,,,,,,1920,1080,0
7.3402,,,,,,,,,1920,1080,0
7.3619,,,,,,,,,1920,1080,0
7.3819,,,,,,,,,1920,1080,0
7.4022,,,,,,,,,1920,1080,0
7.4255,,,,,,,,,1920,1080,0
7.4484,,,,,,,,,1920,1080,0
7.4710,,,,,,,,,1920,1080,0
7.4923,,,,,,,,,1920,1080,0
7.5141,,,,,,,,,1920,1080,0
7.5386,,,,,,,,,1920,1080,0
7.5590,,,,,,,,,1920,1080,0
7.5816,,,,,,,,,1920,1080,0
7.6031,,,,,,,,,1920,1080,0
7.6293,,,,,,,,,1920,1080,0
7.6525,,,,,,,,,1920,1080,0
7.6760,,,,,,,,,1920,1080,0
7.6979,,,,,,,,,1920,1080,0
7.7213,,,,,,,,,1920,1080,0
7.7414,,,,,,,,,1920,1080,0
7.7659,,,,,,,,,1920,1080,0
7.7893,,,,,,,,,1920,1080,0
7.8138,,,,,,,,,1920,1080,0
7.8389,,,,,,,,,1920,1080,0
7.8626,,,,,,,,,1920,1080,0
7.8857,,,,,,,,,1920,1080,0
7.9110,,,,,,,,,1920,1080,0
7.9353,,,,,,,,,1920,1080,0
7.9560,,,,,,,,,1920,1080,0
7.9765,,,,,,,,,1920,1080,0
8.0014,,,,,,,,,1920,1080,0
8.0230,,,,,,,,,1920,1080,0
8.0461,,,,,,,,,1920,1080,0
8.0699,,,,,,,,,1920,1080,0
8.0961,,,,,,,,,1920,1080,0
8.1189,,,,,,,,,1920,1080,0
8.1414,,,,,,,,,1920,1080,0
8.1635,,,,,,,,,1920,1080,0
8.1855,,,,,,,,,1920,1080,0
8.2085,,,,,,,,,1920,1080,0
8.2314,,,,,,,,,1920,1080,0
8.2526,,,,,,,,,1920,1080,0
8.2758,,,,,,,,,1920,1080,0
8.2980,,,,,,,,,1920,1080,0
8.3210,,,,,,,,,1920,1080,0
8.3450,,,,,,,,,1920,1080,0
8.3656,,,,,,,,,1920,1080,0
8.3858,,,,,,,,,1920,1080,0
8.4098,,,,,,,,,1920,1080,0
8.4344,,,,,,,,,1920,1080,0
8.4581,,,,,,,,,1920,1080,0
8.4795,,,,,,,,,1920,1080,0
