time,gameScreenX,gameScreenY,windowsX,windowsY,viewportX,viewportY,rawScreenX,rawScreenY,screenWidth,screenHeight,isValid
7.3799,,,,,,,,,1920,1080,0
7.4053,,,,,,,,,1920,1080,0
7.4286,,,,,,,,,1920,1080,0
7.4547,,,,,,,,,1920,1080,0
7.4763,,,,,,,,,1920,1080,0
7.5031,,,,,,,,,1920,1080,0
7.5240,,,,,,,,,1920,1080,0
7.5489,,,,,,,,,1920,1080,0
7.5733,,,,,,,,,1920,1080,0
7.5984,,,,,,,,,1920,1080,0
7.6215,,,,,,,,,1920,1080,0
7.6472,,,,,,,,,1920,1080,0
7.6743,,,,,,,,,1920,1080,0
7.6975,,,,,,,,,1920,1080,0
7.7204,,,,,,,,,1920,1080,0
7.7448,,,,,,,,,1920,1080,0
7.7687,,,,,,,,,1920,1080,0
7.7931,,,,,,,,,1920,1080,0
7.8169,,,,,,,,,1920,1080,0
7.8408,,,,,,,,,1920,1080,0
7.8644,,,,,,,,,1920,1080,0
7.8860,,,,,,,,,1920,1080,0
7.9061,,,,,,,,,1920,1080,0
7.9268,,,,,,,,,1920,1080,0
7.9503,,,,,,,,,1920,1080,0
7.9737,,,,,,,,,1920,1080,0
7.9960,,,,,,,,,1920,1080,0
8.0193,,,,,,,,,1920,1080,0
