Time,X,Z,DisplayWeight_t,LifMag0Accum,LifMag1Accum,LifMag2Accum,LifMag3Accum,LifMag4Accum
1.892,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.914,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.938,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.945,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.961,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.968,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.975,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.983,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.990,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.022,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.051,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.076,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.085,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.094,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.110,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.118,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.134,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.158,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.166,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.174,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.184,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.192,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.207,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.224,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.233,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.240,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.256,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.263,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.277,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.283,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.307,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.336,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.350,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.358,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.371,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.385,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.393,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.407,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.414,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.422,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.444,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.458,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.464,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.470,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.477,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.525,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.532,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.545,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.551,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.586,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
